,Date,Time,year,month,day,longitude,name,lat,long
3100,20101020,0,2010,1,20,  83.2W,Richard,17.7,83.2
3101,20101020,600,2010,1,20,  82.8W,Richard,17.8,82.8
3102,20101020,1200,2010,1,20,  82.3W,Richard,17.8,82.3
3103,20101020,1800,2010,1,20,  81.8W,Richard,17.6,81.8
3104,20101021,0,2010,1,21,  81.3W,Richard,17.3,81.3
3105,20101021,600,2010,1,21,  80.9W,Richard,17,80.9
3106,20101021,1200,2010,1,21,  80.6W,Richard,16.7,80.6
3107,20101021,1800,2010,1,21,  80.4W,Richard,16.3,80.4
3108,20101022,0,2010,1,22,  80.5W,Richard,16,80.5
3109,20101022,600,2010,1,22,  80.7W,Richard,15.9,80.7
3110,20101022,1200,2010,1,22,  81.0W,Richard,15.8,81
3111,20101022,1800,2010,1,22,  81.5W,Richard,15.8,81.5
3112,20101023,0,2010,1,23,  82.1W,Richard,15.8,82.1
3113,20101023,600,2010,1,23,  82.6W,Richard,15.8,82.6
3114,20101023,1200,2010,1,23,  83.1W,Richard,15.9,83.1
3115,20101023,1800,2010,1,23,  83.6W,Richard,16,83.6
3116,20101024,0,2010,1,24,  84.3W,Richard,16.2,84.3
3117,20101024,600,2010,1,24,  85.2W,Richard,16.5,85.2
3118,20101024,1200,2010,1,24,  86.3W,Richard,16.8,86.3
3119,20101024,1800,2010,1,24,  87.3W,Richard,17,87.3
3120,20101025,0,2010,1,25,  88.2W,Richard,17.2,88.2
3121,20101025,30,2010,1,25,  88.3W,Richard,17.2,88.3
3122,20101025,600,2010,1,25,  89.2W,Richard,17.4,89.2
3123,20101025,1200,2010,1,25,  90.0W,Richard,17.7,90
3124,20101025,1800,2010,1,25,  90.8W,Richard,18,90.8
3125,20101026,0,2010,1,26,  91.5W,Richard,18.4,91.5
3126,20101026,600,2010,1,26,  92.3W,Richard,19.1,92.3
3127,20101026,1200,2010,1,26,  92.9W,Richard,20.1,92.9
3128,20101028,1800,2010,1,28,  61.2W,Shary,25.6,61.2
3129,20101029,0,2010,1,29,  63.0W,Shary,26.8,63
3130,20101029,600,2010,1,29,  64.6W,Shary,28.1,64.6
3131,20101029,1200,2010,1,29,  65.9W,Shary,29.3,65.9
3132,20101029,1800,2010,1,29,  65.8W,Shary,30.2,65.8
3133,20101030,0,2010,1,30,  64.0W,Shary,31.3,64
3134,20101030,600,2010,1,30,  60.9W,Shary,32.9,60.9
3135,20101030,1200,2010,1,30,  57.2W,Shary,35.1,57.2
3136,20101030,1800,2010,1,30,  53.5W,Shary,37,53.5
3137,20101029,600,2010,1,29,  53.7W,Tomas,9,53.7
3138,20101029,1200,2010,1,29,  55.3W,Tomas,9.8,55.3
3139,20101029,1800,2010,1,29,  56.8W,Tomas,10.8,56.8
3140,20101030,0,2010,1,30,  57.8W,Tomas,11.9,57.8
3141,20101030,600,2010,1,30,  58.9W,Tomas,12.7,58.9
3142,20101030,900,2010,1,30,  59.5W,Tomas,13,59.5
3143,20101030,1200,2010,1,30,  60.1W,Tomas,13.1,60.1
3144,20101030,1800,2010,1,30,  61.0W,Tomas,13.3,61
3145,20101030,2000,2010,1,30,  61.2W,Tomas,13.4,61.2
3146,20101031,0,2010,1,31,  61.7W,Tomas,13.5,61.7
3147,20101031,600,2010,1,31,  62.4W,Tomas,13.8,62.4
3148,20101031,1200,2010,1,31,  63.3W,Tomas,14,63.3
3149,20101031,1800,2010,1,31,  64.4W,Tomas,14.2,64.4
3150,20101101,0,2010,1,101,  65.8W,Tomas,14.1,65.8
3151,20101101,600,2010,1,101,  67.1W,Tomas,13.9,67.1
3152,20101101,1200,2010,1,101,  68.2W,Tomas,13.6,68.2
3153,20101101,1800,2010,1,101,  69.2W,Tomas,13.5,69.2
3154,20101102,0,2010,1,102,  70.3W,Tomas,13.5,70.3
3155,20101102,600,2010,1,102,  71.4W,Tomas,13.5,71.4
3156,20101102,1200,2010,1,102,  72.5W,Tomas,13.5,72.5
3157,20101102,1800,2010,1,102,  73.4W,Tomas,13.6,73.4
3158,20101103,0,2010,1,103,  73.9W,Tomas,13.8,73.9
3159,20101103,600,2010,1,103,  74.3W,Tomas,14,74.3
3160,20101103,1200,2010,1,103,  74.7W,Tomas,14.3,74.7
3161,20101103,1800,2010,1,103,  75.1W,Tomas,14.7,75.1
3162,20101104,0,2010,1,104,  75.5W,Tomas,15.1,75.5
3163,20101104,600,2010,1,104,  75.9W,Tomas,15.5,75.9
3164,20101104,1200,2010,1,104,  76.2W,Tomas,15.9,76.2
3165,20101104,1800,2010,1,104,  76.2W,Tomas,16.4,76.2
3166,20101105,0,2010,1,105,  75.7W,Tomas,17,75.7
3167,20101105,600,2010,1,105,  75.2W,Tomas,17.7,75.2
3168,20101105,1200,2010,1,105,  74.7W,Tomas,18.7,74.7
3169,20101105,1800,2010,1,105,  74.0W,Tomas,19.7,74
3170,20101106,0,2010,1,106,  73.1W,Tomas,20.4,73.1
3171,20101106,600,2010,1,106,  71.8W,Tomas,21.4,71.8
3172,20101106,730,2010,1,106,  71.6W,Tomas,21.7,71.6
3173,20101106,1200,2010,1,106,  70.9W,Tomas,22.6,70.9
3174,20101106,1800,2010,1,106,  70.3W,Tomas,23.8,70.3
3175,20101107,0,2010,1,107,  69.8W,Tomas,24.9,69.8
3176,20101107,600,2010,1,107,  69.6W,Tomas,25.4,69.6
3177,20101107,1200,2010,1,107,  69.5W,Tomas,25.7,69.5
3178,20101107,1800,2010,1,107,  69.3W,Tomas,26,69.3
3179,20101108,0,2010,1,108,  68.5W,Tomas,26,68.5
3180,20101108,600,2010,1,108,  67.5W,Tomas,25.8,67.5
3181,20101108,1200,2010,1,108,  66.2W,Tomas,25.6,66.2
3182,20101108,1800,2010,1,108,  64.5W,Tomas,25.8,64.5
3183,20101109,0,2010,1,109,  62.3W,Tomas,26.5,62.3
3184,20101109,600,2010,1,109,  60.4W,Tomas,27.9,60.4
3185,20101109,1200,2010,1,109,  58.6W,Tomas,29.4,58.6
3186,20101109,1800,2010,1,109,  56.9W,Tomas,31,56.9
3187,20101110,0,2010,1,110,  55.4W,Tomas,33.3,55.4
3188,20101110,600,2010,1,110,  54.0W,Tomas,36,54
3189,20101110,1200,2010,1,110,  53.5W,Tomas,39,53.5
3190,20101110,1800,2010,1,110,  53.5W,Tomas,42,53.5
3191,20110628,600,2011,6,28,  92.8W,Arline,19.9,92.8
3192,20110628,1200,2011,6,28,  93.1W,Arline,20.3,93.1
3193,20110628,1800,2011,6,28,  93.5W,Arline,20.7,93.5
3194,20110629,0,2011,6,29,  93.9W,Arline,21,93.9
3195,20110629,600,2011,6,29,  94.5W,Arline,21.2,94.5
3196,20110629,1200,2011,6,29,  95.3W,Arline,21.3,95.3
3197,20110629,1800,2011,6,29,  95.6W,Arline,21.4,95.6
3198,20110630,0,2011,6,30,  96.1W,Arline,21.6,96.1
3199,20110630,600,2011,6,30,  97.0W,Arline,21.6,97
3200,20110630,1200,2011,6,30,  97.3W,Arline,21.6,97.3
3201,20110630,1300,2011,6,30,  97.4W,Arline,21.6,97.4
3202,20110630,1800,2011,6,30,  98.1W,Arline,21.5,98.1
3203,20110701,0,2011,7,1,  98.7W,Arline,21.1,98.7
3204,20110716,600,2011,7,16,  79.7W,Bret,30.7,79.7
3205,20110716,1200,2011,7,16,  79.4W,Bret,30.3,79.4
3206,20110716,1800,2011,7,16,  79.1W,Bret,29.8,79.1
3207,20110717,0,2011,7,17,  78.8W,Bret,29.3,78.8
3208,20110717,600,2011,7,17,  78.5W,Bret,28.8,78.5
3209,20110717,1200,2011,7,17,  78.3W,Bret,28.3,78.3
3210,20110717,1800,2011,7,17,  78.2W,Bret,27.8,78.2
3211,20110718,0,2011,7,18,  78.1W,Bret,27.5,78.1
3212,20110718,600,2011,7,18,  78.0W,Bret,27.1,78
3213,20110718,1200,2011,7,18,  77.5W,Bret,27.4,77.5
3214,20110718,1800,2011,7,18,  77.1W,Bret,27.8,77.1
3215,20110719,0,2011,7,19,  76.8W,Bret,28.4,76.8
3216,20110719,600,2011,7,19,  76.6W,Bret,29,76.6
3217,20110719,1200,2011,7,19,  76.2W,Bret,29.5,76.2
3218,20110719,1800,2011,7,19,  75.8W,Bret,30,75.8
3219,20110720,0,2011,7,20,  75.3W,Bret,30.5,75.3
3220,20110720,600,2011,7,20,  74.7W,Bret,30.9,74.7
3221,20110720,1200,2011,7,20,  74.1W,Bret,31.4,74.1
3222,20110720,1800,2011,7,20,  73.4W,Bret,31.9,73.4
3223,20110721,0,2011,7,21,  72.7W,Bret,32.4,72.7
3224,20110721,600,2011,7,21,  72.0W,Bret,33,72
3225,20110721,1200,2011,7,21,  71.2W,Bret,33.5,71.2
3226,20110721,1800,2011,7,21,  70.1W,Bret,34.1,70.1
3227,20110722,0,2011,7,22,  68.9W,Bret,35.1,68.9
3228,20110722,600,2011,7,22,  67.4W,Bret,36.2,67.4
3229,20110722,1200,2011,7,22,  65.2W,Bret,37.3,65.2
3230,20110722,1800,2011,7,22,  62.8W,Bret,38.3,62.8
3231,20110723,0,2011,7,23,  60.1W,Bret,39.2,60.1
3232,20110723,600,2011,7,23,  57.0W,Bret,39.8,57
3233,20110720,600,2011,7,20,  59.5W,Cindy,33,59.5
3234,20110720,1200,2011,7,20,  57.0W,Cindy,33.4,57
3235,20110720,1800,2011,7,20,  54.7W,Cindy,34.5,54.7
3236,20110721,0,2011,7,21,  52.5W,Cindy,35.8,52.5
3237,20110721,600,2011,7,21,  50.5W,Cindy,37.4,50.5
3238,20110721,1200,2011,7,21,  48.4W,Cindy,39.4,48.4
3239,20110721,1800,2011,7,21,  46.1W,Cindy,41.3,46.1
3240,20110722,0,2011,7,22,  43.7W,Cindy,42.6,43.7
3241,20110722,600,2011,7,22,  41.2W,Cindy,43.8,41.2
3242,20110722,1200,2011,7,22,  38.6W,Cindy,45.1,38.6
3243,20110722,1800,2011,7,22,  35.6W,Cindy,46.7,35.6
3244,20110723,0,2011,7,23,  32.1W,Cindy,48.4,32.1
3245,20110723,600,2011,7,23,  27.8W,Cindy,50,27.8
3246,20110727,600,2011,7,27,  85.7W,Don,21.6,85.7
3247,20110727,1200,2011,7,27,  86.2W,Don,21.8,86.2
3248,20110727,1800,2011,7,27,  86.7W,Don,22,86.7
3249,20110728,0,2011,7,28,  87.4W,Don,22.3,87.4
3250,20110728,600,2011,7,28,  88.4W,Don,22.9,88.4
3251,20110728,1200,2011,7,28,  89.5W,Don,23.7,89.5
3252,20110728,1800,2011,7,28,  90.7W,Don,24.2,90.7
3253,20110729,0,2011,7,29,  91.9W,Don,24.6,91.9
3254,20110729,600,2011,7,29,  93.1W,Don,25.1,93.1
3255,20110729,1200,2011,7,29,  94.3W,Don,25.8,94.3
3256,20110729,1800,2011,7,29,  95.5W,Don,26.4,95.5
3257,20110730,0,2011,7,30,  96.9W,Don,27,96.9
3258,20110730,230,2011,7,30,  97.4W,Don,27.3,97.4
3259,20110730,600,2011,7,30,  98.1W,Don,27.8,98.1
3260,20110802,0,2011,8,2,  61.4W,Emily,14.9,61.4
3261,20110802,600,2011,8,2,  62.5W,Emily,15.1,62.5
3262,20110802,1200,2011,8,2,  63.6W,Emily,15.4,63.6
3263,20110802,1800,2011,8,2,  64.8W,Emily,15.7,64.8
3264,20110803,0,2011,8,3,  66.2W,Emily,16,66.2
3265,20110803,600,2011,8,3,  67.7W,Emily,16.3,67.7
3266,20110803,1200,2011,8,3,  69.1W,Emily,16.6,69.1
3267,20110803,1800,2011,8,3,  70.3W,Emily,16.8,70.3
3268,20110804,0,2011,8,4,  70.7W,Emily,16.9,70.7
3269,20110804,600,2011,8,4,  71.3W,Emily,16.9,71.3
3270,20110804,1200,2011,8,4,  72.2W,Emily,17.3,72.2
3271,20110804,1800,2011,8,4,  73.4W,Emily,17.9,73.4
3272,20110805,0,2011,8,5,  74.6W,Emily,18.8,74.6
3273,20110805,600,2011,8,5,  75.5W,Emily,19.8,75.5
3274,20110805,1200,2011,8,5,  76.3W,Emily,21,76.3
3275,20110805,1800,2011,8,5,  76.9W,Emily,22.4,76.9
3276,20110806,0,2011,8,6,  77.4W,Emily,23.6,77.4
3277,20110806,600,2011,8,6,  77.9W,Emily,24.6,77.9
3278,20110806,1200,2011,8,6,  78.1W,Emily,25.6,78.1
3279,20110806,1800,2011,8,6,  78.2W,Emily,26.4,78.2
3280,20110807,0,2011,8,7,  78.1W,Emily,27.2,78.1
3281,20110807,600,2011,8,7,  77.4W,Emily,28.4,77.4
3282,20110807,1200,2011,8,7,  76.4W,Emily,29.7,76.4
3283,20110807,1800,2011,8,7,  74.8W,Emily,30.7,74.8
3284,20110812,1200,2011,8,12,  66.0W,Franklin,34.7,66
3285,20110812,1800,2011,8,12,  64.7W,Franklin,35.6,64.7
3286,20110813,0,2011,8,13,  63.0W,Franklin,36.6,63
3287,20110813,600,2011,8,13,  61.1W,Franklin,37.6,61.1
3288,20110813,1200,2011,8,13,  59.0W,Franklin,38.6,59
3289,20110813,1800,2011,8,13,  56.3W,Franklin,39.6,56.3
3290,20110814,0,2011,8,14,  53.2W,Franklin,40.2,53.2
3291,20110814,600,2011,8,14,  49.9W,Franklin,40.4,49.9
3292,20110814,1200,2011,8,14,  47.0W,Franklin,40,47
3293,20110814,1800,2011,8,14,  44.6W,Franklin,39.4,44.6
3294,20110815,0,2011,8,15,  42.5W,Franklin,38.8,42.5
3295,20110815,600,2011,8,15,  40.8W,Franklin,38.1,40.8
3296,20110815,1200,2011,8,15,  39.2W,Franklin,37.3,39.2
3297,20110815,1800,2011,8,15,  38.2W,Franklin,36.6,38.2
3298,20110816,0,2011,8,16,  37.9W,Franklin,35.6,37.9
3299,20110813,600,2011,8,13,  58.0W,Gert,26.2,58
3300,20110813,1200,2011,8,13,  59.4W,Gert,26.9,59.4
3301,20110813,1800,2011,8,13,  60.6W,Gert,27.3,60.6
3302,20110814,0,2011,8,14,  61.5W,Gert,27.5,61.5
3303,20110814,600,2011,8,14,  62.3W,Gert,27.7,62.3
3304,20110814,1200,2011,8,14,  62.9W,Gert,28.1,62.9
3305,20110814,1800,2011,8,14,  63.1W,Gert,28.8,63.1
3306,20110815,0,2011,8,15,  63.3W,Gert,29.6,63.3
3307,20110815,600,2011,8,15,  63.4W,Gert,30.6,63.4
3308,20110815,1200,2011,8,15,  63.2W,Gert,31.6,63.2
3309,20110815,1800,2011,8,15,  62.7W,Gert,32.9,62.7
3310,20110816,0,2011,8,16,  61.6W,Gert,34.2,61.6
3311,20110816,600,2011,8,16,  60.3W,Gert,35.6,60.3
3312,20110816,1200,2011,8,16,  58.1W,Gert,37.1,58.1
3313,20110816,1800,2011,8,16,  55.8W,Gert,38.6,55.8
3314,20110817,0,2011,8,17,  53.4W,Gert,40.1,53.4
3315,20110817,600,2011,8,17,  50.9W,Gert,41.5,50.9
3316,20110817,1200,2011,8,17,  48.3W,Gert,42.9,48.3
3317,20110817,1800,2011,8,17,  44.8W,Gert,44.9,44.8
3318,20110819,0,2011,8,19,  82.0W,Harvey,15.4,82
3319,20110819,600,2011,8,19,  82.7W,Harvey,15.7,82.7
3320,20110819,1200,2011,8,19,  83.4W,Harvey,15.9,83.4
3321,20110819,1800,2011,8,19,  84.1W,Harvey,16,84.1
3322,20110820,0,2011,8,20,  84.9W,Harvey,16.1,84.9
3323,20110820,600,2011,8,20,  85.8W,Harvey,16.3,85.8
3324,20110820,1200,2011,8,20,  87.0W,Harvey,16.6,87
3325,20110820,1730,2011,8,20,  88.3W,Harvey,17,88.3
3326,20110820,1800,2011,8,20,  88.3W,Harvey,17,88.3
3327,20110821,0,2011,8,21,  89.6W,Harvey,17.3,89.6
3328,20110821,600,2011,8,21,  90.8W,Harvey,17.6,90.8
3329,20110821,1200,2011,8,21,  92.0W,Harvey,18,92
3330,20110821,1800,2011,8,21,  93.3W,Harvey,18.5,93.3
3331,20110822,0,2011,8,22,  94.8W,Harvey,18.7,94.8
3332,20110822,200,2011,8,22,  95.2W,Harvey,18.7,95.2
3333,20110822,600,2011,8,22,  96.2W,Harvey,18.6,96.2
3334,20110822,1200,2011,8,22,  97.2W,Harvey,18.1,97.2
3335,20110821,0,2011,8,21,  59.0W,Irene,15,59
3336,20110821,600,2011,8,21,  60.6W,Irene,16,60.6
3337,20110821,1200,2011,8,21,  62.2W,Irene,16.8,62.2
3338,20110821,1800,2011,8,21,  63.7W,Irene,17.5,63.7
3339,20110821,2300,2011,8,21,  64.6W,Irene,17.8,64.6
3340,20110822,0,2011,8,22,  65.0W,Irene,17.9,65
3341,20110822,525,2011,8,22,  65.8W,Irene,18.1,65.8
3342,20110822,600,2011,8,22,  65.9W,Irene,18.2,65.9
3343,20110822,1200,2011,8,22,  67.0W,Irene,18.9,67
3344,20110822,1800,2011,8,22,  68.0W,Irene,19.3,68
3345,20110823,0,2011,8,23,  68.8W,Irene,19.7,68.8
3346,20110823,600,2011,8,23,  69.7W,Irene,20.1,69.7
3347,20110823,1200,2011,8,23,  70.6W,Irene,20.4,70.6
3348,20110823,1800,2011,8,23,  71.2W,Irene,20.7,71.2
3349,20110824,0,2011,8,24,  71.9W,Irene,21,71.9
3350,20110824,600,2011,8,24,  72.5W,Irene,21.3,72.5
3351,20110824,1200,2011,8,24,  73.3W,Irene,21.9,73.3
3352,20110824,1600,2011,8,24,  74.0W,Irene,22.4,74
3353,20110824,1800,2011,8,24,  74.3W,Irene,22.7,74.3
3354,20110825,0,2011,8,25,  75.1W,Irene,23.5,75.1
3355,20110825,600,2011,8,25,  75.9W,Irene,24.1,75.9
3356,20110825,900,2011,8,25,  76.2W,Irene,24.7,76.2
3357,20110825,1200,2011,8,25,  76.6W,Irene,25.4,76.6
3358,20110825,1800,2011,8,25,  77.2W,Irene,26.5,77.2
3359,20110826,0,2011,8,26,  77.3W,Irene,27.7,77.3
3360,20110826,600,2011,8,26,  77.3W,Irene,28.8,77.3
3361,20110826,1200,2011,8,26,  77.4W,Irene,30,77.4
3362,20110826,1800,2011,8,26,  77.5W,Irene,31.1,77.5
3363,20110827,0,2011,8,27,  77.1W,Irene,32.1,77.1
3364,20110827,600,2011,8,27,  76.8W,Irene,33.4,76.8
3365,20110827,1200,2011,8,27,  76.6W,Irene,34.7,76.6
3366,20110827,1800,2011,8,27,  76.3W,Irene,35.5,76.3
3367,20110828,0,2011,8,28,  75.7W,Irene,36.7,75.7
3368,20110828,600,2011,8,28,  75.0W,Irene,38.1,75
3369,20110828,935,2011,8,28,  74.4W,Irene,39.4,74.4
3370,20110828,1200,2011,8,28,  74.1W,Irene,40.3,74.1
3371,20110828,1300,2011,8,28,  74.0W,Irene,40.6,74
3372,20110828,1800,2011,8,28,  73.1W,Irene,42.5,73.1
3373,20110829,0,2011,8,29,  72.1W,Irene,44.2,72.1
3374,20110829,600,2011,8,29,  69.5W,Irene,46.5,69.5
3375,20110829,1200,2011,8,29,  66.7W,Irene,49.1,66.7
3376,20110829,1800,2011,8,29,  63.8W,Irene,51.3,63.8
3377,20110830,0,2011,8,30,  60.0W,Irene,53,60
3378,20110825,0,2011,8,25,  29.0W,Ten,12.3,29
3379,20110825,600,2011,8,25,  30.1W,Ten,12.7,30.1
3380,20110825,1200,2011,8,25,  31.2W,Ten,13.1,31.2
3381,20110825,1800,2011,8,25,  32.1W,Ten,13.5,32.1
3382,20110826,0,2011,8,26,  32.9W,Ten,13.9,32.9
3383,20110826,600,2011,8,26,  33.3W,Ten,14.4,33.3
3384,20110826,1200,2011,8,26,  33.5W,Ten,14.8,33.5
3385,20110826,1800,2011,8,26,  33.7W,Ten,15.3,33.7
3386,20110827,0,2011,8,27,  33.9W,Ten,15.8,33.9
3387,20110826,1200,2011,8,26,  59.0W,Jose,27.3,59
3388,20110826,1800,2011,8,26,  60.2W,Jose,27.4,60.2
3389,20110827,0,2011,8,27,  61.3W,Jose,27.5,61.3
3390,20110827,600,2011,8,27,  62.4W,Jose,27.7,62.4
3391,20110827,1200,2011,8,27,  63.4W,Jose,27.9,63.4
3392,20110827,1800,2011,8,27,  64.3W,Jose,28.3,64.3
3393,20110828,0,2011,8,28,  64.9W,Jose,29.1,64.9
3394,20110828,600,2011,8,28,  65.5W,Jose,29.8,65.5
3395,20110828,1200,2011,8,28,  65.7W,Jose,30.9,65.7
3396,20110828,1800,2011,8,28,  65.8W,Jose,32.4,65.8
3397,20110829,0,2011,8,29,  65.6W,Jose,34.2,65.6
3398,20110829,600,2011,8,29,  65.1W,Jose,36.2,65.1
3399,20110829,1200,2011,8,29,  63.8W,Jose,38.3,63.8
3400,20110828,0,2011,8,28,  19.0W,Katia,9.5,19
3401,20110828,600,2011,8,28,  20.3W,Katia,9.4,20.3
3402,20110828,1200,2011,8,28,  21.6W,Katia,9.3,21.6
3403,20110828,1800,2011,8,28,  22.9W,Katia,9.3,22.9
3404,20110829,0,2011,8,29,  24.2W,Katia,9.3,24.2
3405,20110829,600,2011,8,29,  25.6W,Katia,9.5,25.6
3406,20110829,1200,2011,8,29,  27.0W,Katia,9.9,27
3407,20110829,1800,2011,8,29,  28.2W,Katia,10.6,28.2
3408,20110830,0,2011,8,30,  29.6W,Katia,11,29.6
3409,20110830,600,2011,8,30,  31.1W,Katia,11.5,31.1
3410,20110830,1200,2011,8,30,  32.9W,Katia,12,32.9
3411,20110830,1800,2011,8,30,  34.6W,Katia,12.6,34.6
3412,20110831,0,2011,8,31,  36.4W,Katia,13.1,36.4
3413,20110831,600,2011,8,31,  38.2W,Katia,13.6,38.2
3414,20110831,1200,2011,8,31,  40.0W,Katia,14,40
3415,20110831,1800,2011,8,31,  41.8W,Katia,14.4,41.8
3416,20110901,0,2011,9,1,  43.5W,Katia,14.8,43.5
3417,20110901,600,2011,9,1,  45.2W,Katia,15.1,45.2
3418,20110901,1200,2011,9,1,  46.9W,Katia,15.3,46.9
3419,20110901,1800,2011,9,1,  48.5W,Katia,15.7,48.5
3420,20110902,0,2011,9,2,  50.0W,Katia,16.2,50
3421,20110902,600,2011,9,2,  51.2W,Katia,16.8,51.2
3422,20110902,1200,2011,9,2,  52.1W,Katia,17.4,52.1
3423,20110902,1800,2011,9,2,  53.0W,Katia,18,53
3424,20110903,0,2011,9,3,  53.9W,Katia,18.4,53.9
3425,20110903,600,2011,9,3,  54.7W,Katia,18.8,54.7
3426,20110903,1200,2011,9,3,  55.4W,Katia,19.4,55.4
3427,20110903,1800,2011,9,3,  56.2W,Katia,19.9,56.2
3428,20110904,0,2011,9,4,  57.1W,Katia,20.4,57.1
3429,20110904,600,2011,9,4,  57.9W,Katia,21.1,57.9
3430,20110904,1200,2011,9,4,  58.8W,Katia,21.7,58.8
3431,20110904,1800,2011,9,4,  59.7W,Katia,22.3,59.7
3432,20110905,0,2011,9,5,  60.6W,Katia,23,60.6
3433,20110905,600,2011,9,5,  61.6W,Katia,23.6,61.6
3434,20110905,1200,2011,9,5,  62.6W,Katia,24.2,62.6
3435,20110905,1800,2011,9,5,  63.4W,Katia,24.8,63.4
3436,20110906,0,2011,9,6,  64.0W,Katia,25.6,64
3437,20110906,600,2011,9,6,  64.8W,Katia,26.2,64.8
3438,20110906,1200,2011,9,6,  65.6W,Katia,26.7,65.6
3439,20110906,1800,2011,9,6,  66.2W,Katia,27.3,66.2
3440,20110907,0,2011,9,7,  66.9W,Katia,27.7,66.9
3441,20110907,600,2011,9,7,  67.6W,Katia,28.2,67.6
3442,20110907,1200,2011,9,7,  68.4W,Katia,28.8,68.4
3443,20110907,1800,2011,9,7,  69.3W,Katia,29.4,69.3
3444,20110908,0,2011,9,8,  69.9W,Katia,30.3,69.9
3445,20110908,600,2011,9,8,  70.1W,Katia,31.5,70.1
3446,20110908,1200,2011,9,8,  70.2W,Katia,32.8,70.2
3447,20110908,1800,2011,9,8,  70.0W,Katia,34.1,70
3448,20110909,0,2011,9,9,  69.4W,Katia,35.6,69.4
3449,20110909,600,2011,9,9,  68.4W,Katia,37.1,68.4
3450,20110909,1200,2011,9,9,  67.1W,Katia,38.5,67.1
3451,20110909,1800,2011,9,9,  64.6W,Katia,39.8,64.6
3452,20110910,0,2011,9,10,  60.5W,Katia,41,60.5
3453,20110910,600,2011,9,10,  56.1W,Katia,42.2,56.1
3454,20110910,1200,2011,9,10,  50.6W,Katia,43.5,50.6
3455,20110910,1800,2011,9,10,  43.7W,Katia,45.4,43.7
3456,20110911,0,2011,9,11,  37.2W,Katia,47.3,37.2
3457,20110911,600,2011,9,11,  31.3W,Katia,49.1,31.3
3458,20110911,1200,2011,9,11,  26.0W,Katia,51.1,26
3459,20110911,1800,2011,9,11,  21.1W,Katia,52.8,21.1
3460,20110912,0,2011,9,12,  16.3W,Katia,54.7,16.3
3461,20110912,600,2011,9,12,  11.6W,Katia,56.2,11.6
3462,20110912,1200,2011,9,12,   7.0W,Katia,58,7
3463,20110912,1800,2011,9,12,   0.0W,Katia,59.5,0
3464,20110831,1200,2011,8,31,  64.3W,AL202011,37.1,64.3
3465,20110831,1800,2011,8,31,  64.1W,AL202011,37.1,64.1
3466,20110901,0,2011,9,1,  63.9W,AL202011,37.3,63.9
3467,20110901,600,2011,9,1,  63.7W,AL202011,37.4,63.7
3468,20110901,1200,2011,9,1,  63.7W,AL202011,37.4,63.7
3469,20110901,1800,2011,9,1,  63.8W,AL202011,37.4,63.8
3470,20110902,0,2011,9,2,  63.8W,AL202011,37.5,63.8
3471,20110902,600,2011,9,2,  63.7W,AL202011,37.8,63.7
3472,20110902,1200,2011,9,2,  62.8W,AL202011,38,62.8
3473,20110902,1800,2011,9,2,  61.8W,AL202011,39,61.8
3474,20110903,0,2011,9,3,  60.7W,AL202011,40,60.7
3475,20110903,600,2011,9,3,  59.9W,AL202011,41,59.9
3476,20110903,1200,2011,9,3,  59.2W,AL202011,42,59.2
3477,20110903,1800,2011,9,3,  57.8W,AL202011,42.4,57.8
3478,20110902,0,2011,9,2,  91.4W,Lee,26.6,91.4
3479,20110902,600,2011,9,2,  91.4W,Lee,26.9,91.4
3480,20110902,1200,2011,9,2,  91.4W,Lee,27.2,91.4
3481,20110902,1800,2011,9,2,  91.4W,Lee,27.5,91.4
3482,20110903,0,2011,9,3,  91.5W,Lee,28,91.5
3483,20110903,600,2011,9,3,  91.8W,Lee,28.5,91.8
3484,20110903,1200,2011,9,3,  92.0W,Lee,29,92
3485,20110903,1800,2011,9,3,  92.2W,Lee,29.2,92.2
3486,20110904,0,2011,9,4,  92.5W,Lee,29.4,92.5
3487,20110904,600,2011,9,4,  92.5W,Lee,29.5,92.5
3488,20110904,900,2011,9,4,  92.2W,Lee,29.5,92.2
3489,20110904,1030,2011,9,4,  92.1W,Lee,29.6,92.1
3490,20110904,1200,2011,9,4,  92.0W,Lee,29.7,92
3491,20110904,1800,2011,9,4,  91.8W,Lee,30.3,91.8
3492,20110905,0,2011,9,5,  91.6W,Lee,30.4,91.6
3493,20110905,600,2011,9,5,  91.4W,Lee,30.4,91.4
3494,20110905,1200,2011,9,5,  90.1W,Lee,30.6,90.1
3495,20110905,1800,2011,9,5,  88.3W,Lee,31.5,88.3
3496,20110906,0,2011,9,6,  86.5W,Lee,32.6,86.5
3497,20110906,600,2011,9,6,  85.3W,Lee,33.4,85.3
3498,20110906,1200,2011,9,6,  85.1W,Lee,34.2,85.1
3499,20110906,1800,2011,9,6,  85.3W,Lee,34.9,85.3
3500,20110906,1800,2011,9,6,  35.9W,Maria,11.5,35.9
3501,20110907,0,2011,9,7,  37.5W,Maria,11.9,37.5
3502,20110907,600,2011,9,7,  39.1W,Maria,12.3,39.1
3503,20110907,1200,2011,9,7,  41.0W,Maria,12.8,41
3504,20110907,1800,2011,9,7,  43.0W,Maria,13,43
3505,20110908,0,2011,9,8,  45.2W,Maria,13.2,45.2
3506,20110908,600,2011,9,8,  47.7W,Maria,13.2,47.7
